species,longitude,latitude,Combined,Point_X,Point_Y,Month,Same?,
Ixodes pacificus,-119.9611,37.5001,-82.461,3435.383613,-57391.1915,Nov,1,
Ixodes pacificus,-120.40027,38.03638,-82.36389,-35084.56704,2298.436842,Nov,0,
Ixodes pacificus,-120.40027,38.03638,-82.36389,-35084.56704,2298.436842,Nov,1,
Ixodes pacificus,-119.7263,37.3655,-82.3608,24207.66148,-72319.56852,Nov,0,
Ixodes pacificus,-118.81611,36.51611,-82.3,105882.8543,-166104.0711,Nov,0,
Ixodes pacificus,-118.81611,36.51611,-82.3,105882.8543,-166104.0711,Nov,1,
Ixodes pacificus,-118.81611,36.51611,-82.3,105882.8543,-166104.0711,Nov,1,
Ixodes pacificus,-118.81611,36.51611,-82.3,105882.8543,-166104.0711,Nov,1,
Ixodes pacificus,-121.04812,38.77159,-82.27653,-90966.8271,84454.10952,Nov,0,
Ixodes pacificus,-121.04812,38.77159,-82.27653,-90966.8271,84454.10952,Nov,1,
Ixodes pacificus,-118.78833,36.51555,-82.27278,108368.0323,-166134.9133,Nov,0,
Ixodes pacificus,-118.78833,36.51555,-82.27278,108368.0323,-166134.9133,Nov,1,
Ixodes pacificus,-118.78833,36.51555,-82.27278,108368.0323,-166134.9133,Nov,1,
Ixodes pacificus,-118.78833,36.51555,-82.27278,108368.0323,-166134.9133,Nov,1,
Ixodes pacificus,-121.04364,38.77137,-82.27227,-90578.2859,84425.36803,Nov,0,
Ixodes pacificus,-121.04297,38.77411,-82.26886,-90516.78742,84729.26874,Nov,0,
Ixodes pacificus,-121.04297,38.77411,-82.26886,-90516.78742,84729.26874,Nov,1,
Ixodes pacificus,-121.0354,38.7737,-82.2617,-89860.32157,84676.49761,Nov,0,
Ixodes pacificus,-120.642289,38.425102,-82.217187,-56005.75603,45626.18179,Nov,0,
Ixodes pacificus,-120.642289,38.425102,-82.217187,-56005.75603,45626.18179,Nov,1,
Ixodes pacificus,-120.8477,38.6827,-82.165,-73660.92621,74400.0818,Nov,0,
Ixodes pacificus,-120.8477,38.6827,-82.165,-73660.92621,74400.0818,Nov,1,
Ixodes pacificus,-121.051,38.891,-82.16,-91069.64729,97728.60402,Nov,0,
Ixodes pacificus,-121.041,38.911,-82.13,-90178.75914,99941.88235,Nov,0,
Ixodes pacificus,-121.0164,38.8917,-82.1247,-88070.78663,97773.71508,Nov,0,
Ixodes pacificus,-119.6492,37.5343,-82.1149,30957.06836,-53532.79124,Nov,0,
Ixodes pacificus,-120.89388,38.80055,-82.09333,-77550.18162,87535.84063,Nov,0,
Ixodes pacificus,-120.7996,38.74314,-82.05646,-69424.65376,81081.7244,Nov,0,
Ixodes pacificus,-121.0831,39.0421,-82.041,-93659.1894,114552.9966,Nov,0,
Ixodes pacificus,-121.0831,39.0421,-82.041,-93659.1894,114552.9966,Nov,1,
Ixodes pacificus,-121.026969,38.994072,-82.032897,-88863.31594,109161.2639,Nov,0,
Ixodes pacificus,-119.7139,37.7235,-81.9904,25184.2414,-32519.4895,Nov,0,
Ixodes pacificus,-119.712887,37.723503,-81.989384,25273.40647,-32518.88645,Nov,0,
Ixodes pacificus,-119.6469,37.7167,-81.9302,31084.51022,-33255.53582,Nov,0,
Ixodes pacificus,-120.94722,39.10555,-81.84167,-81839.02697,121478.7817,Nov,0,
Ixodes pacificus,-122.22202,40.39054,-81.83148,-188622.1491,266046.1429,Nov,0,
Ixodes pacificus,-120.50111,38.78027,-81.72084,-43486.56926,85031.00921,Nov,0,
Ixodes pacificus,-120.48388,38.77138,-81.7125,-41996.35924,84035.10605,Nov,0,
Ixodes pacificus,-120.46166,38.78194,-81.67972,-40062.1149,85199.24908,Nov,0,
Ixodes pacificus,-122.2527,40.8705,-81.3822,-189959.9432,319383.0547,Nov,0,
Ixodes pacificus,-120.827,39.559,-81.268,-71012.70714,171771.3214,Nov,0,
Ixodes pacificus,-120.7437,35.3288,-85.4149,-67547.77256,-298411.9645,Oct,0,
Ixodes pacificus,-122.26879,37.9127,-84.35609,-199180.418,-9141.391726,Oct,0,
Ixodes pacificus,-122.26879,37.9127,-84.35609,-199180.418,-9141.391726,Oct,1,
Ixodes pacificus,-122.26879,37.9127,-84.35609,-199180.418,-9141.391726,Oct,1,
Ixodes pacificus,-122.5997,38.6527,-83.947,-225969.4928,73834.39048,Oct,0,
Ixodes pacificus,-122.81353,39.01781,-83.79572,-243346.5971,114929.3618,Oct,0,
Ixodes pacificus,-122.741,38.9612,-83.7798,-237256.9862,108456.2905,Oct,0,
Ixodes pacificus,-122.99986,39.30372,-83.69614,-258452.1866,147182.9952,Oct,0,
Ixodes pacificus,-124.264,40.576,-83.688,-360947.3376,292548.3833,Oct,0,
Ixodes pacificus,-121.04812,38.77159,-82.27653,-90966.8271,84454.10952,Oct,0,
Ixodes pacificus,-121.04297,38.77411,-82.26886,-90516.78742,84729.26874,Oct,0,
Ixodes pacificus,-122.146432,37.818599,,-188677.0664,-19849.75684,Sep,0,
,,,,,,,785,
,,,,,,,,1195
