Month,background,longitude,latitude
July,background,-4603.863766,-174814.6457
July,background,-28209.80928,-175004.3824
July,background,-57826.44598,-176652.6787
July,background,235613.1108,-176893.7548
July,background,162445.0878,-177819.6796
July,background,40739.05196,-180900.9429
July,background,72365.51616,-181291.5031
July,background,-89974.35333,-182281.4859
July,background,-35158.12791,-183671.5706
July,background,190998.2619,-184627.6029
July,background,-140289.3583,-185437.5918
July,background,34941.39587,-185609.8946
July,background,274799.5447,-187395.4936
July,background,-154194.7614,-187224.9147
July,background,69853.99241,-187811.4118
July,background,58672.43867,-188162.5041
July,background,226838.9641,-188542.8966
July,background,-27282.20365,-188599.2701
July,background,211789.561,-191238.0687
July,background,-58407.7992,-191589.7901
July,background,298600.9746,-192457.8498
July,background,-103220.7088,-192603.4431
July,background,290183.4187,-193061.4209
July,background,338946.4531,-192775.8559
July,background,229517.7762,-193924.1295
July,background,290656.4533,-195416.0244
July,background,145659.1493,-195566.1136
July,background,324704.9664,-195837.6888
July,background,77881.03975,-197407.0198
July,background,-113257.6689,-197363.7162
July,background,330893.2402,-197892.0255
July,background,70081.6979,-198192.3326
July,background,180667.7059,-198213.8555
July,background,190773.8456,-200486.5618
July,background,-8480.245528,-202241.5571
July,background,-44436.45505,-202306.6692
July,background,-120213.0866,-202787.8876
July,background,-31428.90345,-203619.2464
July,background,23149.10312,-204576.2113
July,background,-33985.26715,-204641.8493
July,background,191363.8392,-208412.1933
July,background,-52404.90147,-208382.3516
July,background,-56731.24931,-208660.9382
July,background,327097.1562,-210400.6939
July,background,206048.6086,-210599.6173
July,background,-41825.03281,-211105.8289
July,background,355540.9458,-212339.2849
July,background,23841.34814,-211938.9145
July,background,23331.86833,-212580.123
July,background,78792.45916,-214267.1277
July,background,49683.14457,-214630.365
July,background,117228.6244,-214493.5355
July,background,-63754.87864,-214790.6563
July,background,65608.78861,-215441.2021
July,background,-107065.9848,-216390.7293
July,background,-54088.25169,-216391.6864
July,background,-80043.62194,-217329.4077
July,background,-110384.3621,-218554.0609
July,background,303114.2484,-220180.543
July,background,128762.4791,-221522.2379
July,background,31196.57746,-223714.4166
July,background,7213.881424,-223919.2138
July,background,-130198.3464,-224779.0724
July,background,-19922.34045,-225359.1221
July,background,-68965.5334,-226856.9058
July,background,327282.8523,-227055.4361
July,background,243881.6739,-228010.5297
July,background,282944.9035,-228415.0439
July,background,9856.353347,-228301.2845
July,background,52432.61466,-230702.5681
July,background,211320.4203,-230948.2499
July,background,5258.349311,-231219.5733
July,background,129061.7001,-231849.9538
July,background,96986.96599,-232540.0167
July,background,226895.8196,-232137.0882
July,background,223152.3328,-232826.95
July,background,93061.95845,-232768.4437
July,background,79203.54269,-233670.7224
July,background,-19481.81444,-234265.6598
July,background,345337.3142,-234143.9722
July,background,60920.20416,-235043.5768
July,background,206611.7279,-235475.2516
July,background,273274.5412,-237733.7341
July,background,30207.64922,-238762.2269
July,background,130198.3623,-238572.2383
July,background,187989.8553,-238466.5539
July,background,79330.92653,-239287.4505
July,background,-115328.199,-240131.9984
July,background,128329.6728,-240316.5354
July,background,189932.8399,-240606.1749
July,background,320068.1804,-242171.9308
July,background,77860.79641,-243219.2833
July,background,47389.36195,-243721.8871
July,background,-80623.79704,-246999.1009
July,background,338695.6023,-247041.0937
July,background,-1035.572892,-247922.4926
July,background,267569.3937,-247992.3911
July,background,100904.0909,-248582.0206
July,background,340234.627,-249237.943
July,background,281242.2923,-248923.4493
July,background,-91828.48697,-250260.4341
July,background,300000.6503,-250014.5559
July,background,230734.0247,-249992.0874
July,background,336769.773,-251191.96
July,background,-22936.92297,-250901.7498
July,background,315654.6509,-252134.9134
July,background,261508.9665,-252029.7597
July,background,233254.3895,-255240.2568
July,background,8096.807056,-255764.3224
July,background,4264.185615,-256605.501
July,background,-87426.94947,-256998.4167
July,background,86283.42206,-257150.2801
July,background,152519.9288,-258977.242
July,background,294445.8192,-259733.2392
July,background,410574.4666,-259794.6691
July,background,15731.01337,-259915.6022
July,background,267560.8425,-260597.8627
July,background,342760.0954,-261524.0016
July,background,90563.66882,-261896.4268
July,background,-44747.18708,-262758.6039
July,background,418052.988,-262700.7766
July,background,77508.33813,-262791.5324
July,background,287369.6725,-262879.1617
July,background,306137.7255,-263206.7162
July,background,375767.6481,-263525.065
July,background,-26488.85116,-265821.2765
July,background,252299.0633,-265990.976
July,background,21703.57262,-266597.3283
July,background,228331.2345,-267502.1382
July,background,72503.28853,-268002.9136
July,background,52818.49235,-267937.3864
July,background,131375.2681,-267673.0013
July,background,220563.1996,-268739.3164
July,background,30463.62999,-269121.9906
July,background,155403.4805,-269785.7587
July,background,235656.691,-269518.2429
July,background,-63176.29375,-269939.1903
July,background,236320.6123,-270580.2076
July,background,316185.5917,-271050.7707
July,background,118010.2065,-271012.0941
July,background,298233.4793,-271560.5755
July,background,417869.2472,-272015.5309
July,background,103057.8011,-272495.7069
July,background,-40583.76193,-273483.8102
July,background,-30580.95999,-273541.1132
July,background,-10443.51044,-273711.3552
July,background,-16430.45275,-274435.1845
July,background,409153.0131,-274447.8919
July,background,256714.8878,-274362.2109
July,background,129773.5729,-275403.6165
July,background,353631.0045,-277370.9868
July,background,436583.2434,-277963.8562
July,background,302481.7347,-279499.261
July,background,437353.2661,-281026.3972
July,background,354437.484,-281414.2946
July,background,298292.1112,-281201.7584
July,background,92396.16071,-281774.5613
July,background,173193.2184,-282911.0018
July,background,181194.5835,-282475.1104
July,background,216475.942,-283834.2774
July,background,262841.2868,-283553.5163
July,background,84741.54169,-284027.8969
July,background,23942.69714,-285305.4341
July,background,54239.05906,-284897.4453
July,background,306655.8194,-285810.4847
July,background,-13327.4328,-285565.4127
July,background,116031.881,-286029.358
July,background,175512.5895,-286712.7875
July,background,128688.4306,-287014.1282
July,background,354329.813,-287217.5669
July,background,175945.9808,-286819.1907
July,background,170325.4598,-288862.4069
July,background,-50286.89317,-289336.988
July,background,209343.9307,-290641.9711
July,background,214128.1094,-291291.5055
July,background,131664.4053,-291434.175
July,background,226107.5922,-292300.5918
July,background,453264.6659,-292846.58
July,background,239148.2854,-292695.9758
July,background,185155.7693,-292880.2407
July,background,398517.9551,-292624.024
July,background,378151.9578,-293203.3234
July,background,58509.91537,-293735.4319
July,background,143850.4454,-294315.6171
July,background,-68913.264,-294364.3196
July,background,200703.2454,-295155.4039
July,background,303053.1005,-295076.334
July,background,-59846.55078,-295555.3534
July,background,393419.1567,-296598.1761
July,background,-19924.01286,-296674.3787
July,background,-70503.80972,-298192.2277
July,background,-75575.3743,-298516.2782
July,background,364364.4798,-298439.6917
July,background,76649.14895,-298953.164
July,background,166668.4053,-298799.8442
July,background,161385.2519,-299495.8741
July,background,129454.78,-299295.1204
July,background,117632.1758,-299350.1218
July,background,-39762.42565,-299912.8816
July,background,-28420.68171,-300919.8268
July,background,125364.9679,-301890.4863
July,background,390255.6081,-304503.8281
July,background,130509.9607,-304484.8132
July,background,265752.3413,-305906.2519
July,background,474139.9651,-310780.2389
July,background,210462.4056,-310448.0115
July,background,324535.933,-311990.5616
July,background,-70932.46224,-312424.7605
July,background,55735.75221,-312779.0051
July,background,5307.127633,-312960.2064
July,background,342137.7612,-313504.8033
July,background,466656.7031,-314962.0883
July,background,-57508.32805,-315459.3047
July,background,18372.3574,-315902.4364
July,background,37325.56313,-316351.1332
July,background,253740.111,-317187.8472
July,background,307672.0946,-318552.1427
July,background,152870.3284,-318568.2843
July,background,91063.77185,-319675.9481
July,background,4511.790833,-319627.7901
July,background,403758.5957,-319536.7183
July,background,121212.2479,-320026.4354
July,background,308876.3038,-320943.8479
July,background,-27296.70656,-321656.4129
July,background,298686.3896,-322043.6009
July,background,465060.9147,-322655.6914
July,background,415429.7103,-322628.2786
July,background,424955.6628,-323480.4748
July,background,-40060.98056,-324138.6217
July,background,-12139.78526,-324025.6038
July,background,283193.014,-324598.867
July,background,328429.6377,-324449.1382
July,background,373865.8726,-324353.2369
July,background,70271.28799,-325165.3041
July,background,132557.3682,-325462.928
July,background,327042.2092,-327535.0538
July,background,44227.7964,-327180.0488
July,background,363508.7478,-327550.0299
